id,age,ed,employ,address,income,debtinc,creddebt,othdebt,default
3260,33,2,7,0,36.6,3.78,0.242109,1.141371,0
1742,41,1,11,2,29.9,7.45,0.7350915,1.4924585,0
4786,27,1,4,0,24.6,9.81,1.17284436,1.24041564,1
4402,29,2,0,9,28.2,4.37,0.55578534,0.67655466,0
2736,49,1,0,10,26.8,3.81,0.23382732,0.78725268,1
1993,31,2,12,3,31.7,19.16,0.26724368,5.80647632,1
2671,43,1,17,24,40.6,24.81,2.79018222,7.28267778,0
2948,32,1,12,8,47.4,2.09,0.68157408,0.30908592,0
4838,27,1,2,3,19.2,8.57,0.5183136,1.1271264,0
2375,48,1,25,22,126.6,10.22,5.00720724,7.93131276,0
2463,43,1,11,6,75.5,3.46,1.2930885,1.3192115,0
2081,27,1,6,2,23.3,8.9,0.6055204,1.4681796,0
1283,38,1,5,10,29.7,6.38,0.1800117,1.7148483,0
429,47,3,9,1,106.1,4.41,1.52535726,3.15365274,1
1364,46,1,1,15,24.7,6.79,0.56351568,1.11361432,0
2390,38,2,10,18,38.2,8.66,1.65406,1.65406,0
4724,33,1,6,7,37.6,5.77,0.07159416,2.09792584,0
4481,30,4,0,0,76.2,7.6,1.1524488,4.6387512,1
1612,35,2,14,3,53.7,4.46,1.47054228,0.92447772,0
3936,23,3,0,3,22.5,29.9,1.3118625,5.4156375,1
1406,34,2,4,10,76.8,29.66,15.62631168,7.15256832,1
1966,24,2,4,5,25.5,1.43,0.0459459,0.3187041,0
4624,40,1,6,21,27.9,13.64,1.01989008,2.78566992,0
4554,44,2,21,25,106.3,3.12,1.741194,1.575366,0
1895,28,2,3,6,35.7,8.47,1.36977687,1.65401313,0
3541,28,1,5,5,16.5,25.98,0.9730809,3.3136191,1
2829,28,2,1,7,22.2,9.6,1.1060928,1.0251072,0
232,36,1,1,1,17.9,14.01,0.7272591,1.7805309,0
703,34,2,0,5,35.0,8.91,0.2525985,2.8659015,0
2628,34,3,7,15,53.6,17.24,2.69826688,6.54237312,1
1839,38,2,7,8,34.4,16.7,2.1600448,3.5847552,1
479,48,5,15,10,117.4,7.11,2.2537278,6.0934122,0
211,24,1,6,0,15.3,5.79,0.33928821,0.54658179,0
3349,26,1,0,6,17.5,13.88,0.259903,2.169097,0
1709,50,2,2,0,39.9,7.59,0.69350589,2.33490411,1
872,53,1,30,14,131.0,14.1,15.792705,2.678295,0
4878,36,1,0,13,19.1,1.64,0.05105812,0.26218188,0
1663,42,1,13,21,52.2,9.93,1.22329656,3.96016344,0
58,37,3,1,3,25.6,3.7,0.3192064,0.6279936,0
3356,37,2,18,5,97.6,16.79,10.01248144,6.37455856,1
945,43,2,7,7,27.5,4.48,0.804496,0.427504,0
3597,41,2,17,4,52.3,23.25,2.140116,10.019634,0
3049,42,1,9,10,24.0,11.04,0.9114624,1.7381376,0
3048,23,1,1,0,27.1,10.09,0.79023871,1.94415129,0
633,44,1,13,4,32.0,33.42,4.9835904,5.7108096,1
2455,37,1,4,1,22.7,10.8,0.4854168,1.9661832,1
4362,27,2,4,5,24.4,14.66,0.24323872,3.33380128,1
2434,26,1,4,6,35.8,6.45,0.4271835,1.8819165,0
1984,32,4,9,7,54.7,16.46,6.23050504,2.77311496,1
1092,36,1,16,4,83.4,1.94,0.44655696,1.17140304,0
3916,29,1,13,0,46.7,13.8,0.6573492,5.7872508,0
4710,36,2,3,1,74.1,14.55,1.62801405,9.15353595,1
3940,39,3,7,16,21.6,7.68,0.66521088,0.99366912,0
4479,29,1,3,7,21.0,10.45,0.706629,1.487871,1
3994,30,3,7,4,21.5,10.92,1.5119832,0.8358168,1
1858,33,1,12,2,35.8,3.77,0.1822041,1.1674559,0
396,40,2,6,0,26.0,12.0,0.70824,2.41176,0
1995,30,2,10,11,24.3,4.97,0.75240333,0.45530667,0
958,37,3,10,6,66.8,7.46,0.8969904,4.0862896,0
4236,30,2,8,1,28.4,15.51,2.52397332,1.88086668,1
4558,28,1,5,5,17.1,7.11,0.4133754,0.8024346,0
3423,30,3,0,10,41.5,9.02,1.2427756,2.5005244,0
3574,44,1,22,10,73.0,10.04,2.7044748,4.6247252,0
3765,27,2,5,0,58.7,21.63,6.25952733,6.43728267,1
630,32,1,1,9,18.9,6.64,0.63877464,0.61618536,0
239,28,1,11,6,30.5,2.42,0.1372866,0.6008134,0
482,41,1,22,6,109.5,11.46,3.1246263,9.4240737,0
4658,35,2,15,7,48.4,4.9,1.0363892,1.3352108,0
4390,45,1,12,15,49.6,9.8,1.7304448,3.1303552,0
4490,44,1,18,4,141.3,17.17,6.64757154,17.61363846,0
1356,30,2,4,4,35.5,2.43,0.293301,0.569349,0
2065,31,1,14,7,38.7,4.92,1.31188356,0.59215644,0
3806,35,2,2,6,26.0,11.51,1.4035294,1.5890706,0
560,43,1,16,15,52.4,12.89,2.25595624,4.49840376,0
2821,42,2,16,22,117.1,3.94,1.42103192,3.19270808,0
1163,23,1,7,0,25.8,6.15,0.2110311,1.3756689,0
30,30,1,10,4,30.7,16.78,0.45847994,4.69298006,1
1702,55,2,7,3,55.0,7.8,0.6435,3.6465,1
261,28,2,7,2,38.7,1.25,0.32266125,0.16108875,1
315,42,1,0,21,18.8,5.93,0.222968,0.891872,0
4720,40,2,6,11,36.4,11.69,1.92758748,2.32757252,0
1667,40,1,16,21,74.9,16.23,3.0390675,9.1172025,0
3646,28,1,6,0,25.1,6.18,0.7988577,0.7523223,1
867,47,1,15,23,41.6,4.45,0.6997536,1.1514464,0
1527,36,2,17,2,116.3,5.56,1.22212692,5.24415308,0
603,26,2,5,7,36.2,15.4,2.285668,3.289132,1
2464,28,1,6,8,32.2,6.99,0.85079484,1.39998516,0
2427,31,1,12,2,38.7,7.75,1.0377405,1.9615095,0
3304,35,1,6,6,30.7,4.63,0.84005331,0.58135669,0
463,28,1,5,6,20.3,1.66,0.01617504,0.32080496,0
572,42,1,3,10,25.6,5.12,0.44695552,0.86376448,0
4001,42,1,0,3,22.4,3.63,0.25775904,0.55536096,0
2184,47,3,23,24,90.3,7.89,4.48141743,2.64325257,0
3140,29,2,3,10,18.4,6.74,0.15502,1.08514,0
435,23,2,0,4,15.8,9.36,0.74387664,0.73500336,0
2535,44,2,11,10,36.6,10.07,2.92638228,0.75923772,0
4760,31,1,11,1,25.6,8.24,0.71299072,1.39644928,0
4040,34,1,8,15,32.6,7.06,0.13118892,2.17037108,0
1032,38,2,2,13,29.4,9.01,0.96951204,1.67942796,0
841,29,1,4,6,26.6,12.13,0.72275392,2.50382608,1
1201,30,2,6,0,25.1,30.74,2.53847846,5.17726154,1
4449,45,2,1,16,20.9,7.61,0.76661618,0.82387382,0
361,29,3,3,3,35.1,3.99,0.68203863,0.71845137,0
2574,35,1,13,2,33.3,21.71,1.01934963,6.21008037,0
419,37,1,1,14,22.0,3.61,0.1683704,0.6258296,0
568,50,3,7,20,26.4,2.76,0.35047584,0.37816416,0
3178,55,1,2,22,32.4,5.61,0.72342072,1.09421928,0
2525,24,1,2,1,13.7,12.87,0.67353858,1.08965142,1
4052,28,1,9,2,31.1,13.68,0.90620424,3.34827576,0
3386,45,1,18,9,59.1,5.86,2.39311266,1.07014734,0
1767,42,1,25,4,182.9,16.14,7.05529434,22.46476566,1
2092,25,3,1,2,47.6,9.3,0.6905808,3.7362192,1
3072,52,1,3,31,47.8,5.9,0.3835472,2.4366528,0
4694,29,3,3,10,31.4,20.95,3.6970046,2.8812954,0
3563,30,3,3,8,29.8,12.2,0.9561628,2.6794372,1
3727,35,3,0,1,16.9,0.86,0.02209168,0.12324832,0
1873,32,2,11,10,46.2,11.94,1.7652096,3.7510704,0
3537,35,1,3,6,30.4,2.04,0.20217216,0.41798784,0
3292,41,2,13,19,20.8,12.98,1.60100512,1.09883488,0
1967,40,2,2,3,44.8,4.45,0.4844448,1.5091552,1
784,37,1,19,18,85.7,21.39,3.88622076,14.44500924,0
4649,36,2,2,12,33.0,13.05,1.1067705,3.1997295,1
644,25,1,9,3,23.0,7.01,0.9157864,0.6965136,0
581,40,2,15,15,75.3,8.4,0.885528,5.439672,0
2550,28,1,11,4,18.6,16.6,0.46314,2.62446,0
503,37,1,2,15,26.9,9.49,0.19401356,2.35879644,0
2625,39,3,15,16,82.2,6.27,1.3400244,3.8139156,0
3221,35,2,13,13,43.2,1.63,0.36334656,0.34081344,0
2635,25,1,7,5,40.4,9.94,1.47378392,2.54197608,1
1648,23,1,1,3,14.5,5.07,0.2146638,0.5204862,0
1307,42,1,12,17,41.4,6.95,1.0099323,1.8673677,0
1467,29,1,2,0,29.4,6.15,0.7141995,1.0939005,1
281,34,3,2,14,17.7,6.81,0.49661244,0.70875756,0
264,47,3,8,23,36.2,17.59,2.0057877,4.3617923,1
3247,23,2,2,3,24.9,5.26,0.3536298,0.9561102,1
3256,40,3,9,19,77.3,6.72,1.32980736,3.86475264,0
179,35,2,1,8,18.0,11.0,0.29106,1.68894,1
3732,26,1,6,7,28.2,2.72,0.345168,0.421872,0
532,44,1,25,22,112.5,5.79,0.234495,6.279255,0
795,38,2,14,4,78.9,13.38,0.9501138,9.6067062,0
683,37,2,10,3,49.5,7.28,0.648648,2.954952,0
3700,24,3,0,5,17.9,11.93,0.38865554,1.74681446,0
3758,42,1,25,5,132.2,10.02,0.54310404,12.70333596,0
2662,26,1,8,4,38.7,7.28,0.50149008,2.31586992,1
3163,40,2,5,0,55.5,10.5,3.018645,2.808855,0
563,30,1,14,5,29.7,10.48,0.07470144,3.03785856,0
4429,29,2,4,0,32.1,4.98,0.39804642,1.20053358,1
3204,28,2,4,6,20.4,10.26,0.66349368,1.42954632,0
1110,40,1,11,14,29.5,1.69,0.2333214,0.2652286,0
3159,28,2,9,5,30.3,8.42,0.5230083,2.0282517,0
956,48,2,21,4,112.9,17.3,8.8087967,10.7229033,0
4089,24,2,3,1,32.3,4.72,0.54274336,0.98181664,0
3185,29,4,1,8,20.3,12.09,0.9326226,1.5216474,1
4114,26,1,5,3,19.9,9.08,0.9576676,0.8492524,0
931,39,1,1,7,28.1,5.03,0.91731607,0.49611393,0
2644,38,2,12,6,30.3,9.07,1.4565513,1.2916587,0
2273,43,5,4,3,43.9,22.97,4.34613073,5.73769927,1
3083,51,2,7,4,46.1,26.91,7.20760131,5.19790869,1
1184,26,1,6,5,21.9,0.89,0.02962632,0.16528368,0
721,28,2,7,8,34.0,3.8,0.435404,0.856596,0
4010,24,2,0,0,29.0,7.17,0.6071556,1.4721444,0
2250,49,1,6,30,41.5,5.27,0.6036258,1.5834242,0
1625,46,1,24,10,80.9,9.83,1.20082297,6.75164703,0
4440,28,1,2,2,24.2,2.53,0.1285746,0.4836854,0
3389,25,1,2,5,25.5,2.71,0.12784425,0.56320575,0
4616,42,1,17,5,52.0,3.43,0.4137952,1.3698048,0
133,31,1,2,4,18.6,6.85,0.6192126,0.6548874,0
720,44,1,24,10,99.4,10.73,7.61525268,3.05036732,0
488,28,3,6,7,23.2,9.93,1.03208448,1.27167552,1
2609,49,1,20,26,76.4,11.0,0.58828,7.81572,0
1171,44,3,15,15,113.4,7.74,0.72850428,8.04865572,0
814,37,1,7,10,28.7,1.34,0.153832,0.230748,0
4302,31,4,5,3,27.8,9.67,0.87906102,1.80919898,0
2268,22,3,0,0,13.5,5.37,0.39364785,0.33130215,0
3645,38,5,9,6,73.7,8.87,2.84367765,3.69351235,0
3547,33,1,17,3,53.1,22.25,3.29631525,8.51843475,0
585,43,2,6,19,68.7,6.36,0.6990912,3.6702288,0
2592,45,2,10,4,120.1,3.2,1.2144512,2.6287488,0
1617,40,3,13,13,37.7,8.47,0.87812725,2.31506275,0
4826,28,1,4,8,19.7,9.02,0.41047314,1.36646686,0
1536,41,4,13,18,96.4,6.17,1.67730216,4.27057784,0
1120,43,1,18,7,52.0,17.98,1.0471552,8.3024448,0
1964,40,3,3,0,47.6,22.88,0.29405376,10.59682624,1
3867,46,2,5,19,65.2,8.01,1.40485788,3.81766212,0
4692,42,2,9,2,29.2,1.96,0.05265344,0.51966656,1
3766,31,4,0,3,20.2,24.87,1.42171842,3.60202158,1
2277,26,1,1,1,18.3,14.37,0.46282896,2.16688104,1
4173,27,1,4,3,20.6,20.16,0.7890624,3.3638976,0
3420,50,2,6,10,64.1,1.76,0.13425104,0.99390896,1
1222,37,3,5,14,20.0,10.57,0.551754,1.562246,0
2790,45,2,16,11,48.7,15.65,0.7926412,6.8289088,0
4328,35,5,6,16,43.1,2.8,0.4356548,0.7711452,0
3556,41,5,7,0,54.8,19.05,1.4510766,8.9883234,1
3670,25,2,5,1,37.3,22.64,1.9422856,6.5024344,0
4797,28,2,2,2,41.3,14.73,4.32536139,1.75812861,1
3747,37,3,0,0,44.8,12.38,1.58622464,3.96001536,0
4626,49,2,31,0,246.6,6.35,2.505456,13.153644,0
2530,37,2,9,13,74.4,15.23,2.84411112,8.48700888,0
3283,28,1,7,9,23.0,6.33,0.58236,0.87354,0
941,44,3,6,5,44.6,7.58,2.62340768,0.75727232,0
634,29,1,9,2,40.3,6.74,2.05617854,0.66004146,0
3440,44,3,14,13,89.5,5.77,3.50645785,1.65769215,0
1121,39,2,17,12,60.6,9.99,1.71326502,4.34067498,0
3638,39,2,15,9,88.6,27.84,13.51709952,11.14914048,1
3557,39,2,19,8,67.9,13.54,1.7008271,7.4928329,0
4284,33,1,4,7,44.6,9.93,1.58993202,2.83884798,0
4456,33,1,17,0,27.4,3.44,0.34780464,0.59475536,0
3465,31,2,9,12,74.4,6.35,2.1118068,2.6125932,0
1125,37,2,0,9,15.6,11.67,1.07228628,0.74823372,0
3354,38,2,10,10,42.9,9.44,0.95979312,3.08996688,0
3146,47,2,22,24,71.5,12.53,4.13007595,4.82887405,0
3535,29,2,9,1,56.5,23.98,1.3819674,12.1667326,0
3327,42,2,22,17,270.8,27.05,54.4990416,18.7523584,1
4043,45,3,22,6,116.5,4.67,1.03914505,4.40140495,0
2039,24,1,1,3,25.0,11.48,0.45346,2.41654,0
3100,24,1,4,2,22.2,22.08,2.21559552,2.68616448,1
3761,34,1,15,4,33.5,16.99,2.38480135,3.30684865,0
2746,25,1,5,1,20.8,16.64,0.59185152,2.86926848,1
2639,48,3,20,15,134.6,10.83,2.37608034,12.20109966,0
2996,29,3,7,6,35.4,7.46,1.01144172,1.62939828,0
2888,32,1,15,5,68.9,20.01,8.272134,5.514756,1
4364,37,1,5,6,24.3,10.66,0.47403954,2.11634046,0
433,26,2,0,7,22.1,13.17,0.49770747,2.41286253,0
4189,38,1,4,13,23.6,0.9,0.0985536,0.1138464,0
1856,31,2,0,7,22.2,2.24,0.08105664,0.41622336,0
173,29,1,10,10,29.5,9.65,0.86825875,1.97849125,0
701,27,1,10,8,36.5,16.01,2.4777076,3.3659424,0
306,31,1,11,6,32.6,4.88,0.40885616,1.18202384,1
691,26,1,8,3,24.6,12.4,1.509948,1.540452,0
1366,32,4,1,13,32.2,9.73,0.80519642,2.32786358,1
3058,26,2,3,7,23.9,6.09,0.2328816,1.2226284,0
4645,49,1,29,11,120.3,9.52,3.91677552,7.53578448,0
99,55,1,19,7,117.6,1.88,0.46207392,1.74880608,0
4186,41,2,17,20,50.1,0.85,0.1269033,0.2989467,0
3089,33,2,3,10,24.1,1.95,0.0902304,0.3797196,0
2806,30,1,10,0,40.7,24.19,2.23488991,7.61044009,1
1517,23,1,2,1,18.4,1.5,0.024012,0.251988,0
1311,41,1,13,15,29.1,5.99,0.89246208,0.85062792,0
110,24,2,3,1,21.2,8.83,0.38000788,1.49195212,1
453,32,1,11,7,37.7,2.61,0.37784448,0.60612552,0
4091,56,1,31,21,154.5,17.54,17.3164527,9.7828473,1
1883,33,2,11,0,30.0,5.5,0.52305,1.12695,0
1224,39,2,10,17,43.0,6.14,1.1511272,1.4890728,0
2442,33,3,8,5,32.8,5.91,0.59705184,1.34142816,0
995,33,1,17,13,52.7,10.69,2.77174596,2.86188404,0
2175,39,4,4,16,36.6,1.38,0.16819164,0.33688836,0
4751,31,1,15,3,35.0,1.42,0.126735,0.370265,0
1810,27,2,0,4,22.0,18.26,2.0005656,2.0166344,1
3403,36,1,6,4,32.0,4.56,0.5749248,0.8842752,0
2489,34,1,12,0,27.4,3.35,0.2891385,0.6287615,1
1998,41,2,5,6,74.1,2.08,0.64271376,0.89856624,0
520,27,1,6,7,41.8,12.13,2.1295428,2.9407972,1
4782,29,1,6,6,35.0,17.63,3.7578345,2.4126655,1
235,25,3,1,1,16.1,2.03,0.12354174,0.20328826,0
1131,25,1,5,3,18.1,25.53,1.92230688,2.69862312,1
542,29,1,3,7,21.9,7.29,0.16444053,1.43206947,0
3941,40,2,20,1,140.1,13.52,7.72814016,11.21337984,0
901,43,2,6,6,24.5,12.17,0.50389885,2.47775115,0
4117,32,1,7,8,21.8,13.8,1.0048056,2.0035944,0
889,25,1,0,2,25.8,13.24,1.22631528,2.18960472,1
4667,44,1,1,17,29.5,16.44,1.4209914,3.4288086,0
1581,26,2,0,0,25.5,5.7,0.412794,1.040706,1
3865,41,1,24,5,77.3,8.07,1.29128877,4.94682123,0
3498,41,1,4,14,28.6,2.35,0.2795936,0.3925064,0
3466,23,1,7,1,21.0,9.91,0.9260895,1.1550105,0
2515,29,2,5,9,49.7,9.62,4.2552146,0.5259254,0
2576,24,2,3,3,38.0,8.36,0.8672664,2.3095336,0
4956,27,1,9,4,23.9,7.36,0.10202432,1.65701568,0
1336,34,1,3,10,14.4,10.09,0.4940064,0.9589536,0
3301,42,3,5,7,31.3,0.99,0.17104824,0.13882176,0
1202,38,1,16,0,44.6,2.67,0.36200928,0.82881072,0
722,47,1,21,22,53.6,3.61,0.29798384,1.63697616,0
2929,38,1,5,6,25.9,1.16,0.06549592,0.23494408,0
2898,33,3,0,9,28.8,10.74,1.85896512,1.23415488,1
661,33,1,1,4,17.5,17.34,0.6099345,2.4245655,1
3707,45,2,24,11,49.0,16.99,2.4892049,5.8358951,0
3325,41,1,24,20,100.3,12.14,2.48398968,9.69243032,0
3385,38,1,0,12,21.8,2.47,0.34246056,0.19599944,1
2095,30,2,9,10,55.4,2.37,0.75102456,0.56195544,0
3925,30,1,4,4,26.5,1.24,0.0578336,0.2707664,0
1811,46,3,4,17,58.9,9.33,1.83545358,3.65991642,1
3939,45,1,23,1,142.1,13.6,1.9132344,17.4123656,0
4860,26,2,3,6,16.7,22.89,1.38761469,2.43501531,0
2020,52,1,2,2,21.2,23.94,1.38555144,3.68972856,1
4170,42,1,9,21,21.1,3.55,0.3565478,0.3925022,0
1528,30,1,1,0,21.4,9.03,0.47730774,1.45511226,1
2930,27,4,3,0,32.0,7.54,0.4150016,1.9977984,1
2822,47,1,20,1,61.8,1.69,0.25170522,0.79271478,0
1933,30,3,6,1,30.0,0.82,0.063714,0.182286,0
4054,27,1,9,8,16.4,7.95,0.7249128,0.5788872,0
2195,30,1,10,2,25.6,10.18,0.16678912,2.43929088,0
2278,36,1,9,3,36.8,13.55,2.2837712,2.7026288,0
3025,27,1,3,7,14.0,6.48,0.2095632,0.6976368,0
1348,24,2,3,4,16.7,10.07,0.64745065,1.03423935,1
236,41,2,21,22,131.7,14.51,12.36395649,6.74571351,0
3997,48,2,21,1,92.3,17.65,3.6491728,12.6417772,0
3780,28,3,6,5,44.4,11.21,1.16467416,3.81256584,1
76,43,2,20,7,43.7,4.73,1.05004108,1.01696892,0
1466,45,3,13,8,94.8,11.78,1.36242768,9.80501232,0
1568,54,2,33,4,300.6,21.53,22.84587054,41.87330946,1
2720,36,4,11,17,66.5,10.31,4.28509375,2.57105625,0
3467,35,1,8,10,43.2,1.99,0.2450088,0.6146712,0
979,38,2,13,12,84.1,12.5,1.913275,8.599225,0
1731,32,1,5,4,20.0,15.12,0.405216,2.618784,1
3616,23,1,3,1,17.9,10.78,0.77377762,1.15584238,0
1718,31,2,8,0,55.2,2.29,0.04929912,1.21478088,0
3078,31,3,2,10,52.3,9.7,0.9740352,4.0990648,0
185,34,1,1,3,24.5,9.73,0.6150333,1.7688167,1
1293,34,1,3,11,18.9,8.61,0.68183451,0.94545549,0
3834,23,2,2,2,34.7,4.34,0.3614352,1.1445448,1
868,22,1,6,0,22.8,11.42,0.99463632,1.60912368,0
3435,37,2,2,15,32.2,21.36,2.08400976,4.79391024,1
1395,42,1,16,14,50.0,13.58,3.25241,3.53759,0
3738,36,1,1,5,25.6,18.43,2.43924736,2.27883264,1
3652,39,2,11,16,38.0,7.33,0.2952524,2.4901476,0
4685,42,1,19,6,44.3,13.09,2.67907794,3.11979206,0
675,38,1,18,7,57.7,6.72,1.11282528,2.76461472,0
4268,32,1,2,12,43.8,7.3,0.8281266,2.3692734,1
1799,46,4,3,19,65.3,14.52,0.78696948,8.69459052,0
1530,45,3,6,0,50.9,16.17,0.56790657,7.66262343,0
3135,43,1,24,14,172.7,12.26,14.58821078,6.58480922,1
1106,29,4,4,1,76.6,2.01,1.1778399,0.3618201,1
4743,38,1,8,5,31.9,1.55,0.12509585,0.36935415,0
4206,39,1,8,18,25.4,10.5,0.901446,1.765554,0
4092,39,1,4,17,23.9,9.9,0.8541621,1.5119379,0
2033,28,4,3,0,71.7,6.15,1.1288448,3.2807052,1
1154,44,1,7,23,41.4,6.74,1.02127176,1.76908824,0
949,32,4,7,0,42.5,1.67,0.167501,0.542249,0
4555,47,2,18,3,160.0,5.15,3.78216,4.45784,0
4719,24,2,5,3,34.0,12.26,0.687786,3.480614,1
4864,40,4,15,6,171.0,18.86,6.9983802,25.2522198,1
2979,26,1,0,7,13.3,16.95,1.3165404,0.9378096,0
1338,35,3,8,16,44.3,3.54,0.39048678,1.17773322,0
1313,31,1,9,0,30.0,24.72,2.810664,4.605336,1
2420,49,1,29,18,120.6,4.25,0.7636995,4.3618005,0
3003,44,2,19,5,93.7,11.36,2.52270384,8.12161616,0
3692,35,2,17,16,60.0,23.83,10.15158,4.14642,1
1926,37,2,6,3,33.5,3.9,0.028743,1.277757,0
2241,36,1,18,6,79.0,4.91,2.8975383,0.9813617,0
4599,49,2,9,25,31.8,8.07,1.51922592,1.04703408,0
3152,46,1,19,12,67.6,22.16,6.80099264,8.17916736,0
3199,29,1,2,0,17.7,12.23,0.28574172,1.87896828,1
3347,33,1,4,12,31.8,24.93,3.8053152,4.1224248,1
4225,31,1,5,11,23.4,22.93,1.93698882,3.42863118,1
220,48,4,3,23,35.4,6.34,0.89325528,1.35110472,0
3679,50,4,25,24,341.9,9.45,6.81731505,25.49223495,0
3297,54,1,35,5,144.4,13.35,7.518186,11.759214,0
4529,34,2,12,9,47.9,26.89,4.5081085,8.3722015,1
2607,29,2,9,0,32.9,27.18,1.75267512,7.18954488,1
378,25,1,6,6,23.7,4.25,0.27497925,0.73227075,0
80,38,2,6,12,121.3,9.92,5.31856832,6.71439168,0
2290,33,1,2,12,26.4,10.77,0.44923824,2.39404176,0
397,36,5,2,1,30.4,10.97,0.52357616,2.81130384,0
2354,24,1,4,2,17.7,11.08,0.69032832,1.27083168,0
2392,25,4,0,5,22.6,3.85,0.7500262,0.1200738,1
785,34,2,6,4,22.6,5.55,0.5870124,0.6672876,0
2074,39,1,15,19,41.8,3.34,0.57520144,0.82091856,0
643,28,1,2,0,18.8,0.8,0.06392,0.08648,0
57,33,3,9,4,35.2,3.67,0.28937216,1.00246784,0
3353,23,2,4,4,17.4,14.81,1.01531436,1.56162564,0
2727,51,1,14,16,50.2,13.04,3.96692448,2.57915552,0
3279,38,1,2,10,41.0,6.95,0.518609,2.330891,1
2387,52,2,15,22,48.8,26.46,2.0659968,10.8464832,0
398,45,2,11,17,76.1,1.95,0.712296,0.771654,0
3094,30,1,10,9,55.3,8.96,1.45177984,3.50310016,0
3661,54,4,29,21,165.2,11.95,1.8359502,17.9054498,0
4825,42,1,15,15,33.3,10.02,0.87754158,2.45911842,0
929,39,1,6,10,30.2,3.61,0.2125929,0.8776271,0
2946,26,3,1,1,13.1,6.91,0.10771999,0.79749001,1
1459,34,3,13,7,83.3,7.71,2.02948788,4.39294212,0
1426,48,2,22,25,103.9,3.93,0.95956845,3.12370155,0
1303,24,2,2,4,22.3,5.44,0.64174048,0.57137952,1
2098,51,3,9,9,146.7,6.07,5.46747966,3.43721034,0
3130,39,1,5,15,24.4,9.38,0.4920748,1.7966452,0
1276,32,4,1,13,45.7,13.95,2.82419145,3.55095855,1
3718,22,3,0,0,26.4,10.74,1.94505696,0.89030304,1
1775,40,3,6,15,34.9,4.6,0.8396242,0.7657758,0
130,38,1,12,4,27.6,10.11,1.2696138,1.5207462,0
3295,30,2,8,9,25.4,15.66,2.03655168,1.94108832,1
1113,34,1,5,12,22.3,5.5,0.0968935,1.1296065,0
1024,45,4,9,2,21.8,9.85,0.6141278,1.5331722,0
3075,36,1,9,14,18.5,16.43,1.17630585,1.86324415,0
3788,52,1,30,17,200.4,7.75,3.494475,12.036525,0
2452,34,1,7,6,27.3,2.04,0.06905808,0.48786192,0
3458,41,2,12,1,56.5,4.07,0.1011802,2.1983698,0
4233,31,1,6,4,43.0,6.15,1.047222,1.597278,1
3559,44,1,27,1,100.5,8.95,2.338635,6.656115,0
3128,31,1,10,7,28.0,4.9,0.577612,0.794388,1
2989,32,4,2,13,128.7,12.51,3.23617437,12.86419563,0
3460,42,3,17,18,82.0,1.18,0.12095,0.84665,0
2494,38,2,15,19,93.3,6.76,1.52000628,4.78707372,0
1779,25,1,0,4,15.4,14.31,0.07272342,2.13101658,0
4488,31,2,10,5,25.6,16.28,0.24589312,3.92178688,1
727,27,1,0,7,16.0,3.95,0.1738,0.4582,0
623,24,1,8,0,21.2,5.6,0.7099456,0.4772544,1
182,44,1,4,15,40.0,6.59,1.257372,1.378628,0
284,26,1,4,0,45.9,12.42,1.09454976,4.60623024,0
3481,36,1,11,12,34.4,12.96,1.55146752,2.90677248,0
1934,26,2,2,2,20.0,6.09,0.136416,1.081584,1
1988,26,1,7,2,30.7,2.22,0.08723712,0.59430288,0
1318,32,1,15,8,80.6,3.86,1.011127,2.100033,0
4681,25,1,8,0,21.4,31.41,0.51085224,6.21088776,1
1526,23,3,1,0,74.3,17.15,2.79059655,9.95185345,1
4385,26,2,5,7,55.6,12.67,2.04995532,4.99456468,0
2264,29,4,5,6,53.2,3.12,0.70045248,0.95938752,0
1340,29,2,4,5,19.1,23.44,0.21042088,4.26661912,1
3483,45,2,23,18,150.0,4.58,1.11981,5.75019,0
2563,39,4,0,12,33.7,1.62,0.37233108,0.17360892,0
1296,24,1,7,3,19.3,6.57,0.43492743,0.83308257,1
884,23,3,1,2,15.4,31.1,3.1705828,1.6188172,1
1953,42,2,23,16,60.1,11.59,1.28166856,5.68392144,0
2811,49,2,16,6,79.7,16.95,2.3776104,11.1315396,0
4410,39,1,21,13,73.6,7.32,2.289696,3.097824,0
624,49,2,22,4,262.7,7.38,0.969363,18.417897,0
2531,24,1,7,3,16.7,6.69,0.84462588,0.27260412,1
3453,28,1,11,7,49.1,13.44,3.71525952,2.88378048,1
3825,26,1,9,3,41.9,4.45,0.52020945,1.34434055,0
2857,40,1,12,10,33.9,5.24,1.0835796,0.6927804,0
156,45,4,12,25,150.4,4.48,1.4486528,5.2892672,0
4028,38,2,2,7,61.7,1.14,0.15685374,0.54652626,0
4500,39,1,17,20,47.6,0.84,0.1179528,0.2818872,0
231,46,1,22,18,73.8,8.44,1.54472256,4.68399744,0
1798,32,4,4,4,42.3,3.74,0.68976072,0.89225928,0
4247,43,2,14,7,36.3,6.57,0.62723133,1.75767867,0
3417,30,1,13,11,27.0,8.69,0.5021082,1.8441918,0
4778,37,2,15,16,80.1,19.01,1.41611193,13.81089807,0
1698,37,1,14,2,32.2,11.5,1.273832,2.429168,0
2980,35,2,12,6,71.7,2.43,1.02970521,0.71260479,0
260,30,2,6,6,28.9,14.24,0.79837984,3.31698016,1
