id,age,ed,employ,address,income,debtinc,creddebt,othdebt
3596,41,2,15,7,48.0,2.24,0.2688,0.8064
2889,38,1,0,15,18.8,11.9,0.8188152,1.4183848
520,27,1,6,7,41.8,12.13,2.1295428,2.9407972
3427,36,4,5,11,86.9,9.9,3.0196881,5.5834119
709,48,1,15,5,64.6,15.12,1.25024256,8.51727744
1190,46,1,6,21,27.3,12.81,1.37786922,2.11926078
1247,36,3,8,9,21.4,4.29,0.58205004,0.33600996
3327,42,2,22,17,270.8,27.05,54.4990416,18.7523584
3079,29,2,4,7,13.7,5.73,0.1884024,0.5966076
4986,24,1,6,2,20.7,12.96,0.31656096,2.36615904
4452,37,1,21,3,69.8,9.41,0.30213628,6.26604372
1536,41,4,13,18,96.4,6.17,1.67730216,4.27057784
2503,28,2,5,3,40.4,12.19,0.6402188,4.2845412
4423,25,1,8,5,19.2,3.83,0.17133888,0.56402112
1054,28,1,3,2,20.9,4.46,0.61428026,0.31785974
4537,33,2,5,6,40.5,21.62,1.1820735,7.5740265
4469,37,2,10,11,73.1,5.65,0.38410395,3.74604605
3166,28,4,3,7,22.3,3.06,0.18014832,0.50223168
2233,26,2,7,3,24.2,9.68,0.89251536,1.45004464
155,30,1,13,8,50.6,10.57,0.6685525,4.6798675
579,36,2,15,7,43.5,8.61,1.2659283,2.4794217
1228,33,1,10,3,37.1,32.36,6.0628078,5.9427522
4881,28,2,6,8,30.8,6.59,0.7002534,1.3294666
1046,38,1,5,2,31.7,5.23,0.35313483,1.30477517
250,28,2,0,9,18.3,19.25,2.1488775,1.3738725
3110,20,2,1,1,23.4,8.0,0.35568,1.51632
4364,37,1,5,6,24.3,10.66,0.47403954,2.11634046
3625,35,1,15,1,44.3,6.98,0.6802708,2.4118692
1384,47,1,28,17,68.8,14.22,1.58490432,8.19845568
1425,47,2,21,13,60.2,3.15,0.0417186,1.8545814
2584,28,3,5,8,51.7,4.55,1.09384275,1.25850725
1026,28,1,1,7,17.4,3.26,0.20874432,0.35849568
741,34,1,18,10,43.0,0.93,0.1567608,0.2431392
1946,21,3,0,2,16.5,18.07,0.76625835,2.21529165
514,27,1,5,1,20.6,3.51,0.16341156,0.55964844
3407,49,1,18,24,100.4,5.12,1.4907392,3.6497408
1238,38,2,20,6,70.6,9.59,0.55518428,6.21535572
1889,42,2,11,10,41.7,1.85,0.27540765,0.49604235
1482,31,2,4,12,21.1,17.75,1.423195,2.322055
69,42,1,10,18,48.3,19.9,6.824307,2.787393
3864,42,2,12,21,33.9,7.22,0.9545562,1.4930238
1842,47,1,6,10,24.5,19.6,2.01684,2.78516
633,44,1,13,4,32.0,33.42,4.9835904,5.7108096
2897,22,1,1,2,14.1,7.33,0.13745949,0.89607051
4149,38,3,6,12,96.9,13.99,0.9489417,12.6073683
3822,47,1,25,1,51.4,1.84,0.41802592,0.52773408
3516,33,1,6,11,37.8,5.29,0.32393844,1.67568156
1910,33,3,8,14,33.6,13.87,1.57052784,3.08979216
446,55,1,8,24,25.3,24.54,2.78146176,3.42715824
307,34,1,15,2,76.8,24.71,8.61568512,10.36159488
2658,32,4,4,12,37.1,0.5,0.114639,0.070861
3722,33,2,5,12,27.0,1.33,0.2664522,0.0926477999999999
598,21,1,2,1,15.3,11.89,0.65672037,1.16244963
1813,32,2,9,12,20.9,6.91,0.33794046,1.10624954
3642,26,1,8,5,21.0,5.69,0.3023097,0.8925903
1643,29,1,10,0,25.7,9.85,1.6454425,0.8860075
3517,26,2,6,3,24.0,24.89,0.29868,5.67492
2134,43,2,8,18,53.8,13.97,3.09653432,4.41932568
3742,47,1,30,24,125.0,14.34,6.650175,11.274825
4572,49,2,11,9,46.4,6.61,0.26683248,2.80020752
3904,25,1,3,3,16.4,17.15,0.4303278,2.3822722
1227,30,4,5,2,36.9,11.03,1.65651849,2.41355151
707,36,1,11,2,29.2,7.28,0.8928192,1.2329408
2043,32,1,11,5,34.5,5.28,1.0328472,0.7887528
3654,48,4,2,15,57.0,11.45,2.623653,3.902847
858,28,1,4,2,18.9,7.27,1.04701086,0.32701914
698,22,4,0,0,19.7,10.79,0.86300578,1.26262422
685,23,1,1,0,19.1,15.22,1.52327848,1.38374152
3389,25,1,2,5,25.5,2.71,0.12784425,0.56320575
2481,31,2,1,5,16.4,16.2,0.836892,1.819908
2888,32,1,15,5,68.9,20.01,8.272134,5.514756
3930,38,1,7,5,22.6,3.28,0.17123568,0.57004432
3228,30,2,3,7,56.1,5.16,0.4486878,2.4460722
1929,32,1,3,12,16.8,9.04,0.51940224,0.99931776
973,25,1,3,6,17.5,7.82,0.46529,0.90321
2649,27,1,1,7,20.6,3.18,0.3242646,0.3308154
1681,45,2,20,19,68.2,2.21,0.54109198,0.96612802
1150,36,2,11,7,46.7,12.52,2.84156424,3.00527576
4243,28,2,3,7,22.4,12.43,0.86870784,1.91561216
4292,45,2,17,20,160.5,11.58,2.4719247,16.1139753
1326,33,2,7,0,23.6,7.67,0.8236046,0.9865154
1785,44,1,27,16,175.5,15.78,4.9295142,22.7643858
2799,33,2,13,7,57.1,14.23,3.07950007,5.04582993
419,37,1,1,14,22.0,3.61,0.1683704,0.6258296
2780,42,1,21,1,66.1,5.65,1.0158248,2.7188252
3258,40,1,15,8,67.8,17.46,6.01364304,5.82423696
1222,37,3,5,14,20.0,10.57,0.551754,1.562246
1525,37,1,13,15,45.9,28.12,3.88503108,9.02204892
1787,29,1,3,9,36.0,19.41,2.9068416,4.0807584
1097,38,4,15,7,51.2,10.38,3.07713024,2.23742976
1574,44,2,14,7,96.9,12.16,7.52936256,4.25367744
1292,26,1,3,0,20.7,12.29,0.84716199,1.69686801
3671,34,2,11,12,40.1,7.93,1.6853629,1.4945671
3907,42,1,20,1,157.5,17.37,2.32540875,25.03234125
4336,46,4,7,4,391.3,7.58,5.30923666,24.35130334
2861,47,1,28,19,145.3,20.83,15.49618688,14.76980312
682,27,2,9,5,21.7,10.94,0.55551132,1.81846868
2601,38,2,15,17,64.7,8.47,0.88777458,4.59231542
4521,26,1,1,5,18.6,27.82,1.65067188,3.52384812
2640,46,1,27,20,83.0,8.96,0.5726336,6.8641664
1346,43,1,11,12,50.9,23.07,5.26069824,6.48193176
996,33,3,10,2,26.7,8.57,1.15095957,1.13723043
2435,44,1,7,23,25.1,6.77,0.06457226,1.63469774
3814,34,1,18,12,35.9,18.85,4.20240015,2.56474985
286,39,4,5,12,22.8,5.47,0.63854592,0.60861408
876,45,1,19,22,110.2,1.69,0.43020978,1.43217022
890,52,1,12,1,39.7,12.44,0.62721236,4.31146764
1985,30,2,1,11,18.2,12.35,1.5014636,0.7462364
4871,37,1,14,5,51.0,6.2,0.265608,2.896392
4576,54,3,16,29,117.2,29.51,7.85095844,26.73476156
3663,23,2,2,4,56.7,7.31,1.10250882,3.04226118
1597,44,1,23,7,75.6,9.6,0.9507456,6.3068544
4306,23,4,0,2,16.9,8.3,0.7265986,0.6761014
1009,44,1,6,15,26.8,0.28,0.03894576,0.03609424
2376,34,1,10,2,31.5,18.42,2.2106763,3.5916237
350,36,2,0,6,47.8,4.07,0.25096434,1.69449566
3250,47,1,3,27,20.0,4.97,0.179914,0.814086
4008,39,1,7,8,33.7,14.29,1.76255718,3.05317282
4055,39,1,10,12,29.4,4.33,0.2418738,1.0311462
4111,36,2,10,13,29.1,5.38,0.70920774,0.85637226
1644,38,1,21,17,91.7,2.4,0.4225536,1.7782464
90,40,1,3,9,34.9,10.59,3.22283352,0.47307648
4599,49,2,9,25,31.8,8.07,1.51922592,1.04703408
3877,31,2,6,8,47.2,6.64,1.91492288,1.21915712
130,38,1,12,4,27.6,10.11,1.2696138,1.5207462
2805,28,1,9,7,23.3,9.49,1.00166001,1.20950999
1532,39,3,2,6,23.3,12.33,1.17213912,1.70075088
3380,43,1,24,6,81.8,4.13,1.91214044,1.46619956
3241,31,1,14,9,35.8,2.36,0.16644136,0.67843864
1714,32,1,9,7,42.8,11.17,1.06610948,3.71465052
4793,29,1,2,7,19.4,4.9,0.1834658,0.7671342
4056,44,1,5,16,33.1,14.43,0.64958088,4.12674912
3604,24,3,0,5,34.6,32.01,6.50129502,4.57416498
1185,30,1,4,2,41.2,17.23,3.9398118,3.1589482
4148,31,1,10,9,26.2,8.18,0.94727672,1.19588328
3572,41,1,5,6,21.2,2.64,0.19141056,0.36826944
1291,38,2,3,6,38.2,21.52,1.16733088,7.05330912
3788,52,1,30,17,200.4,7.75,3.494475,12.036525
4645,49,1,29,11,120.3,9.52,3.91677552,7.53578448
3723,36,3,5,3,39.2,20.37,3.84878928,4.13625072
1417,26,1,1,6,25.2,9.94,1.02950568,1.47537432
1401,34,2,14,9,33.3,6.41,0.32231403,1.81221597
3319,47,4,9,22,56.2,6.62,0.75524932,2.96519068
483,29,1,10,10,41.0,9.58,0.8091268,3.1186732
243,47,1,2,24,35.6,15.45,0.4015146,5.0986854
1357,39,1,1,17,35.2,12.89,0.93921696,3.59806304
3271,50,2,0,14,62.4,20.12,4.3314336,8.2234464
1600,36,1,3,12,23.3,16.88,1.42769352,2.50534648
2273,43,5,4,3,43.9,22.97,4.34613073,5.73769927
2231,46,2,24,2,61.9,7.93,1.0308207,3.8778493
553,33,2,8,2,34.3,5.69,0.85092812,1.10074188
639,51,1,10,1,35.4,14.8,1.1473848,4.0918152
3778,48,1,24,9,74.9,16.48,3.09822352,9.24529648
386,27,2,4,6,32.6,19.81,0.45852226,5.99953774
3352,33,3,12,14,29.9,23.87,2.854852,4.282278
3270,29,1,2,2,14.7,16.78,0.19979946,2.26686054
2499,20,1,0,0,15.2,11.34,0.34990704,1.37377296
3005,39,1,9,11,54.5,21.78,5.2584543,6.6116457
401,36,1,18,9,30.3,7.78,0.6600552,1.6972848
383,50,1,2,29,29.5,9.0,1.2213,1.4337
4919,31,1,8,2,26.6,0.45,0.0645183,0.0551817
4004,32,5,4,4,35.3,5.19,0.11542041,1.71664959
1764,29,1,9,1,23.9,10.84,0.3497526,2.2410074
4391,24,4,0,4,44.6,8.17,1.27898082,2.36483918
804,24,1,1,5,20.4,5.79,0.13819572,1.04296428
3632,32,2,0,3,21.3,2.55,0.0945081,0.4486419
4104,47,3,13,1,66.4,5.11,1.92385368,1.46918632
3366,22,1,0,3,13.8,3.75,0.2458125,0.2716875
3206,50,1,0,20,25.7,2.89,0.27629556,0.46643444
3264,30,1,4,11,24.9,4.85,0.73545885,0.47219115
2573,40,2,12,10,88.7,17.64,5.25728448,10.38939552
463,28,1,5,6,20.3,1.66,0.01617504,0.32080496
2368,28,2,7,5,38.5,5.48,0.4578266,1.6519734
1641,33,1,5,4,22.4,12.29,0.98280672,1.77015328
2147,31,1,6,11,21.4,11.59,1.25749182,1.22276818
1329,28,1,1,9,14.9,8.3,0.0643084,1.1723916
57,33,3,9,4,35.2,3.67,0.28937216,1.00246784
4329,44,1,17,21,43.3,11.61,0.42730605,4.59982395
1666,50,1,32,0,151.7,6.02,1.75340928,7.37893072
4693,24,3,2,0,39.7,16.84,1.51091848,5.17456152
3847,29,1,10,5,62.7,8.88,2.76717672,2.80058328
3710,25,3,3,6,28.0,10.18,1.168664,1.681736
581,40,2,15,15,75.3,8.4,0.885528,5.439672
3175,31,1,0,8,25.1,3.88,0.2726864,0.7011936
4214,39,1,22,14,64.2,15.4,3.3911724,6.4956276
3037,38,1,8,3,33.8,11.79,1.394757,2.590263
2929,38,1,5,6,25.9,1.16,0.06549592,0.23494408
297,27,3,6,4,40.9,10.41,1.46464536,2.79304464
2180,24,4,0,3,65.5,8.98,0.7411194,5.1407806
346,52,4,27,17,174.0,2.44,2.207712,2.037888
3762,42,4,0,23,27.5,5.98,0.29601,1.34849
114,38,4,6,13,65.3,14.94,6.17543406,3.58038594
4368,26,1,8,2,21.9,13.41,2.27013867,0.66665133
1621,44,1,26,10,121.7,6.53,2.03443456,5.91257544
1568,54,2,33,4,300.6,21.53,22.84587054,41.87330946
1006,45,4,6,11,100.5,3.35,1.42413525,1.94261475
3239,47,1,2,13,25.3,1.93,0.09033365,0.39795635
4807,31,1,9,8,37.5,19.8,1.3662,6.0588
2488,47,1,12,13,45.5,6.47,1.07450525,1.86934475
330,34,1,10,10,22.7,9.74,0.13708076,2.07389924
4709,40,1,22,3,47.4,5.91,0.38378358,2.41755642
3447,48,4,7,9,129.4,11.03,10.9187073,3.3541127
478,32,2,5,2,53.2,7.22,0.61072536,3.23031464
4711,28,1,7,6,18.7,10.4,0.2839408,1.6608592
1252,48,1,9,25,37.5,6.4,0.9456,1.4544
3032,21,1,0,1,12.1,27.02,0.79446906,2.47495094
1580,36,1,11,14,57.9,11.61,1.84188006,4.88030994
4620,45,1,8,1,48.8,6.43,0.89114656,2.24669344
1069,38,2,18,15,49.5,3.77,0.7427277,1.1234223
2065,31,1,14,7,38.7,4.92,1.31188356,0.59215644
866,28,1,10,9,30.3,12.56,2.30624208,1.49943792
3445,46,1,6,1,56.7,16.84,2.27249064,7.27578936
4135,50,2,5,8,34.8,16.43,2.81879652,2.89884348
1802,37,2,8,4,31.0,10.71,1.4342832,1.8858168
14,36,2,8,1,48.1,5.28,0.7365072,1.8031728
2173,28,2,1,8,21.0,10.43,0.4205376,1.7697624
1578,21,1,1,1,12.5,13.93,0.33432,1.40693
785,34,2,6,4,22.6,5.55,0.5870124,0.6672876
3697,43,2,22,2,104.5,5.66,1.2775752,4.6371248
1848,46,2,26,1,76.3,3.65,0.38153815,2.40341185
1616,31,1,6,2,21.8,6.94,0.99701428,0.51590572
4228,35,2,0,1,35.2,4.06,0.52591616,0.90320384
3526,22,3,0,1,17.5,14.72,0.868112,1.707888
4235,42,1,1,21,23.0,5.63,0.5063059,0.7885941
4417,37,3,8,1,132.4,6.17,1.51944888,6.64963112
3302,41,2,17,20,55.0,19.15,0.358105,10.174395
1898,26,2,2,3,19.8,6.25,0.2264625,1.0110375
4114,26,1,5,3,19.9,9.08,0.9576676,0.8492524
1389,33,1,5,5,17.7,3.25,0.01898325,0.55626675
2498,41,3,16,8,161.1,1.48,1.3590396,1.0252404
1955,30,4,1,8,31.9,16.09,1.91450083,3.21820917
4591,50,1,1,31,21.4,3.42,0.72016992,0.0117100800000001
4296,34,1,10,14,46.7,9.13,1.40276059,2.86094941
523,41,1,0,14,21.0,10.4,0.683592,1.500408
1327,29,2,4,6,36.6,31.18,2.1682572,9.2436228
2464,28,1,6,8,32.2,6.99,0.85079484,1.39998516
1631,33,1,2,6,18.9,0.78,0.08240778,0.06501222
3824,47,1,21,19,149.3,12.68,5.84975316,13.08148684
4872,36,4,2,9,36.3,10.46,1.73901684,2.05796316
339,30,1,2,6,19.9,27.14,3.1865074,2.2143526
1234,47,3,12,25,42.4,8.57,0.85754848,2.77613152
3881,29,1,5,7,19.2,23.45,2.4628128,2.0395872
3072,52,1,3,31,47.8,5.9,0.3835472,2.4366528
251,28,1,5,5,23.1,28.54,1.79981802,4.79292198
1807,29,1,7,10,25.2,4.63,0.14117796,1.02558204
3490,34,1,18,2,66.1,12.4,1.8523864,6.3440136
1079,41,1,8,20,46.2,7.46,0.78236004,2.66415996
1289,28,1,11,6,27.7,8.22,0.77643654,1.50050346
1344,28,1,2,9,24.9,14.1,0.4177971,3.0931029
3853,32,1,8,0,34.0,1.5,0.13209,0.37791
484,38,2,19,1,101.0,15.71,12.058996,3.808104
4740,49,5,5,13,24.9,8.21,0.63168561,1.41260439
2924,41,3,11,22,71.1,6.08,0.63114048,3.69173952
1147,42,2,19,8,83.5,10.24,3.0097408,5.5406592
3981,33,2,8,3,64.9,11.16,1.8469242,5.3959158
1551,47,2,22,2,54.3,14.33,6.98750862,0.79368138
991,32,2,7,6,29.7,14.05,1.35617625,2.81667375
83,29,1,11,9,27.1,7.0,0.836577,1.060423
1655,34,1,1,14,24.1,7.7,0.3303146,1.5253854
4546,36,2,17,12,112.3,5.54,3.6706378,2.5507822
4485,34,1,2,11,24.1,9.88,0.17619992,2.20488008
822,39,1,22,18,124.3,2.95,1.2100605,2.4567895
1775,40,3,6,15,34.9,4.6,0.8396242,0.7657758
2424,29,3,8,10,38.1,18.97,1.88639577,5.34117423
756,36,2,5,2,44.0,9.33,1.2069288,2.8982712
2342,36,1,19,6,39.8,4.94,1.0223824,0.9437376
1639,43,1,14,24,66.2,10.38,2.14392672,4.72763328
1245,30,4,5,9,24.5,3.23,0.2975476,0.4938024
831,33,5,4,4,49.0,2.76,0.0500388,1.3023612
3709,25,1,3,0,19.9,13.32,1.12388832,1.52679168
566,37,2,12,9,37.1,6.48,0.90633816,1.49774184
4552,40,1,22,2,70.8,13.6,5.7869088,3.8418912
1411,37,1,15,15,52.0,10.5,0.6552,4.8048
3176,36,2,17,17,35.8,7.85,1.2281011,1.5821989
3724,24,2,0,5,27.6,8.29,0.91292796,1.37511204
4858,49,2,0,10,26.6,18.8,1.6852696,3.3155304
1991,33,2,5,5,22.1,4.76,0.27771744,0.77424256
1662,40,1,18,17,43.1,19.18,4.59621848,3.67036152
3649,26,2,0,5,15.6,13.46,1.11077304,0.98898696
2909,49,1,23,1,177.0,8.77,6.519618,9.003282
4893,49,1,14,14,55.7,5.73,1.82560092,1.36600908
4374,41,2,12,7,51.6,12.51,1.18129428,5.27386572
2369,27,1,1,5,16.3,8.16,0.50809056,0.82198944
4245,34,1,4,11,21.7,21.76,2.19097088,2.53094912
2266,50,3,13,14,91.3,9.1,2.9328299,5.3754701
4593,40,2,6,4,36.9,11.28,0.7075944,3.4547256
1334,54,1,21,17,56.4,11.11,0.83338332,5.43265668
552,36,2,5,9,35.3,27.67,3.50653609,6.26097391
2986,48,2,14,20,62.5,10.85,4.18403125,2.59721875
3160,32,2,12,3,39.6,7.2,0.228096,2.623104
2726,51,1,5,7,24.9,12.82,0.4149834,2.7771966
1089,43,3,8,3,49.0,15.11,3.4280057,3.9758943
824,33,1,2,3,28.0,10.76,0.2741648,2.7386352
1592,45,2,4,7,59.3,8.78,2.7334335,2.4731065
2357,39,3,16,3,42.0,16.13,1.0703868,5.7042132
4603,41,1,12,5,39.4,6.44,1.522416,1.014944
840,37,1,16,4,38.3,3.66,0.67565796,0.72612204
2753,55,1,29,33,153.2,17.16,6.41454528,19.87457472
3424,38,4,8,5,83.1,19.37,12.0723525,4.0241175
986,42,2,19,0,100.0,1.24,0.16244,1.07756
3475,38,1,15,16,47.2,4.51,0.40871424,1.72000576
4687,37,1,19,3,50.7,13.66,1.36434714,5.56127286
1879,43,1,4,18,27.4,17.04,2.53991424,2.12904576
133,31,1,2,4,18.6,6.85,0.6192126,0.6548874
2449,36,1,14,7,24.8,10.19,1.56176016,0.96535984
3471,36,1,16,13,42.8,5.88,0.93619008,1.58044992
442,31,1,2,7,20.0,24.67,1.401256,3.532744
1255,40,2,17,6,74.3,4.38,2.54163954,0.71270046
584,28,3,0,4,17.8,3.45,0.0110538,0.6030462
4752,28,1,2,5,27.0,17.99,2.5986555,2.2586445
1246,44,1,23,7,58.9,5.29,1.76043265,1.35537735
1964,40,3,3,0,47.6,22.88,0.29405376,10.59682624
1197,41,1,20,16,96.9,11.89,3.98640786,7.53500214
427,51,1,23,7,81.6,11.92,5.23297536,4.49374464
2677,33,1,1,2,23.8,22.09,1.0251969,4.2322231
506,29,1,13,1,32.7,13.59,1.69758126,2.74634874
4988,48,2,21,22,248.3,3.98,4.6941115,5.1882285
2507,27,2,2,1,35.5,4.21,0.17486235,1.31968765
3180,32,2,7,8,30.8,9.37,0.19913124,2.68682876
4528,37,1,0,5,23.3,5.93,0.86355625,0.51813375
3182,39,1,0,14,20.6,6.88,0.46911968,0.94816032
2093,40,2,1,7,32.4,3.85,0.6212052,0.6261948
4210,28,2,2,3,16.3,5.0,0.290955,0.524045
1589,40,1,8,18,25.7,12.69,0.52507413,2.73625587
4902,32,1,11,9,25.2,4.05,0.4878468,0.5327532
1916,33,3,10,5,200.8,9.2,8.3685408,10.1050592
576,29,1,12,1,40.7,13.85,3.22997235,2.40697765
4775,27,1,2,7,21.4,2.26,0.01644376,0.46719624
555,29,2,6,9,30.4,4.27,0.72303056,0.57504944
184,34,1,16,9,32.4,26.6,3.6972936,4.9211064
2497,38,2,6,4,41.1,4.42,0.10173072,1.71488928
1809,30,2,9,6,41.3,8.27,0.24591672,3.16959328
1030,28,1,8,2,38.0,13.56,0.9378096,4.2149904
1868,39,3,2,7,25.1,11.53,0.6077463,2.2862837
1791,25,4,2,3,20.6,11.83,1.33302806,1.10395194
1008,24,2,5,3,47.6,13.48,0.46198656,5.95449344
1519,26,1,7,1,31.0,15.01,1.4843389,3.1687611
1133,39,2,11,9,41.4,3.52,0.53627904,0.92100096
3067,34,2,2,14,38.0,8.31,0.9536556,2.2041444
1688,30,2,4,9,42.6,8.43,1.48674852,2.10443148
96,32,1,1,10,19.3,2.84,0.21705552,0.33106448
2021,42,1,14,15,37.3,1.75,0.06723325,0.58551675
2254,38,1,10,7,39.6,18.06,2.38868784,4.76307216
1469,24,1,7,1,18.2,5.71,0.57053178,0.46868822
3026,44,2,20,14,146.7,9.49,2.35278927,11.56904073
17,40,1,12,7,41.2,7.01,1.27366092,1.61445908
1753,25,1,5,1,31.4,22.38,3.31689504,3.71042496
3456,38,2,19,5,42.1,9.16,0.88310644,2.97325356
3874,29,2,9,4,37.2,5.56,0.59360784,1.47471216
3074,40,1,10,2,40.7,18.44,2.01886652,5.48621348
1287,41,3,8,2,29.9,7.54,0.57714176,1.67731824
1828,43,1,22,20,75.3,6.01,0.87795282,3.64757718
4247,43,2,14,7,36.3,6.57,0.62723133,1.75767867
3478,46,2,23,21,99.3,1.25,0.23707875,1.00417125
389,33,1,0,6,20.8,3.58,0.33955584,0.40508416
3641,24,1,4,2,30.1,9.86,1.75400526,1.21385474
4144,39,2,4,11,33.4,2.13,0.53925636,0.17216364
821,36,1,12,17,23.2,6.39,0.35134776,1.13113224
2789,41,4,4,1,144.4,23.67,5.09274252,29.08673748
932,49,1,18,14,33.7,9.96,1.23519936,2.12132064
2069,40,2,6,3,37.2,3.22,0.28867944,0.90916056
215,22,1,0,1,17.5,8.53,0.1940575,1.2986925
887,32,2,7,4,19.1,15.87,1.19428098,1.83688902
2193,43,1,25,19,70.4,20.51,6.7863488,7.6526912
3636,36,1,20,5,62.4,9.15,0.9649224,4.7446776
670,39,3,2,10,53.4,14.79,2.55100878,5.34685122
1871,37,1,19,2,99.9,7.58,0.42405552,7.14836448
3148,33,2,2,10,36.5,9.76,0.6804184,2.8819816
1618,41,1,2,18,22.2,7.78,0.71849856,1.00866144
3377,30,2,4,3,37.9,17.46,0.13896414,6.47837586
3015,33,2,2,8,33.2,14.74,2.05045192,2.84322808
392,30,1,0,11,19.1,9.73,0.41814675,1.44028325
797,33,1,2,9,24.7,3.26,0.17473274,0.63048726
2270,30,1,14,7,34.7,3.93,0.06954921,1.29416079
1237,27,2,1,8,26.6,18.2,0.5373732,4.3038268
125,36,2,4,2,38.4,14.69,0.51896832,5.12199168
608,47,3,23,11,197.2,2.73,1.03902708,4.34453292
999,34,1,10,15,34.2,3.38,0.04277052,1.11318948
1449,32,2,13,8,31.1,18.69,3.52824213,2.28434787
4343,43,1,24,22,106.7,6.38,4.53376836,2.27369164
2605,36,1,11,13,32.2,20.18,1.74795124,4.75000876
3661,54,4,29,21,165.2,11.95,1.8359502,17.9054498
4173,27,1,4,3,20.6,20.16,0.7890624,3.3638976
1266,44,1,28,2,181.9,18.24,21.4001712,11.7783888
2494,38,2,15,19,93.3,6.76,1.52000628,4.78707372
4829,23,1,7,0,21.0,3.45,0.137655,0.586845
2132,25,2,5,2,21.1,5.09,0.08484521,0.98914479
3565,23,2,3,0,27.7,17.12,1.12865312,3.61358688
2131,37,1,11,12,48.1,5.27,1.05957566,1.47529434
1175,42,1,17,22,65.3,4.44,1.57433076,1.32498924
2788,37,2,14,16,65.9,12.74,4.18943434,4.20622566
2295,51,1,7,3,35.7,6.38,1.23904704,1.03861296
4929,46,2,21,25,85.5,9.52,2.0511792,6.0884208
680,33,1,11,1,28.0,4.97,0.4898432,0.9017568
4205,24,1,4,3,15.7,1.34,0.10077202,0.10960798
3387,32,2,7,6,34.1,10.19,0.57334035,2.90144965
3835,34,2,15,1,42.3,20.46,3.21084918,5.44373082
3679,50,4,25,24,341.9,9.45,6.81731505,25.49223495
4590,42,1,4,10,36.2,12.55,1.3765593,3.1665407
868,22,1,6,0,22.8,11.42,0.99463632,1.60912368
2220,41,1,10,16,42.2,9.49,1.48977816,2.51500184
3491,28,1,6,9,37.0,8.97,0.7467525,2.5721475
2914,51,2,32,12,233.0,8.25,8.91924,10.30326
87,33,1,14,2,35.4,3.68,0.04429248,1.25842752
3768,24,2,0,5,14.7,8.16,0.21711312,0.98240688
3896,43,1,17,24,44.3,2.7,0.777465,0.418635
4467,31,1,2,1,19.9,10.33,0.48102678,1.57464322
616,25,4,0,5,16.5,8.54,0.479094,0.930006
4183,34,1,10,9,56.0,8.82,0.938448,4.000752
3993,22,2,0,1,28.9,11.26,0.62154074,2.63259926
3261,26,3,4,0,49.7,8.25,2.90707725,1.19317275
3276,31,5,3,9,260.1,12.38,15.9391881,16.2611919
1948,32,4,7,8,28.9,7.56,1.33493724,0.84990276
336,46,1,14,16,43.6,22.7,3.760936,6.136264
3298,38,1,3,12,21.9,2.86,0.11649924,0.50984076
2190,39,1,2,9,26.5,8.3,0.083581,2.115919
2324,34,1,1,4,32.8,6.61,0.34472472,1.82335528
3773,41,1,3,20,33.3,10.87,2.2442202,1.3754898
2125,31,2,9,0,40.6,6.69,0.32322066,2.39291934
4249,29,1,4,8,21.9,12.93,1.49795343,1.33371657
138,25,1,6,6,20.1,1.61,0.10128993,0.22232007
875,38,1,21,17,73.8,16.82,2.87985312,9.53330688
4372,25,2,6,0,21.5,7.31,0.69309765,0.87855235
249,45,2,6,3,31.2,5.54,0.5012592,1.2272208
1013,34,1,12,5,56.9,11.49,2.76549363,3.77231637
4233,31,1,6,4,43.0,6.15,1.047222,1.597278
1250,30,1,6,10,29.7,5.34,0.32195394,1.26402606
4333,26,4,0,7,65.0,5.18,1.259258,2.107742
324,36,1,18,14,44.4,17.13,4.55582628,3.04989372
181,22,1,4,2,22.0,11.6,1.694528,0.857472
854,35,2,13,11,70.2,3.57,1.90717254,0.59896746
4165,37,2,1,17,25.5,4.19,0.5299512,0.5384988
3725,34,1,0,4,22.8,8.86,0.99387936,1.02620064
2214,46,1,9,23,29.3,19.48,1.3983718,4.3092682
3154,43,1,9,13,35.2,9.05,0.684904,2.500696
1906,48,1,25,14,66.4,8.72,2.16548992,3.62459008
3571,45,3,23,0,202.2,12.05,0.1461906,24.2189094
2490,23,1,2,3,14.7,2.74,0.21226506,0.19051494
179,35,2,1,8,18.0,11.0,0.29106,1.68894
4786,27,1,4,0,24.6,9.81,1.17284436,1.24041564
3384,27,1,0,3,22.4,16.15,0.5932864,3.0243136
738,28,2,4,1,30.1,4.92,0.45019968,1.03072032
246,29,2,10,8,38.0,10.16,0.8764016,2.9843984
407,33,1,14,8,26.6,24.06,5.0239686,1.3759914
4279,26,2,1,6,59.8,15.92,1.06625792,8.45390208
929,39,1,6,10,30.2,3.61,0.2125929,0.8776271
3035,30,1,6,3,52.7,2.61,1.08111942,0.29435058
1340,29,2,4,5,19.1,23.44,0.21042088,4.26661912
3416,30,1,1,1,22.6,11.65,0.4317956,2.2011044
604,28,1,2,2,22.5,2.55,0.26908875,0.30466125
3989,32,1,2,5,27.8,10.87,0.48651946,2.53534054
3483,45,2,23,18,150.0,4.58,1.11981,5.75019
1581,26,2,0,0,25.5,5.7,0.412794,1.040706
4125,53,1,31,15,175.4,16.22,8.6772134,19.7726666
152,29,2,4,3,33.4,12.62,0.5901112,3.6249688
2265,39,2,7,18,48.5,11.05,0.20901075,5.15023925
3916,29,1,13,0,46.7,13.8,0.6573492,5.7872508
